file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,ass_mean
TOA5_P_Bio_Atmo_25_01333_2025_06_04_0300.dat,2025-06-04,03:30,155.146,0,18000,18000,0.624670E-02,5,0.611245E-03,-1.74857,5,0.699775,0.490773,8,2.41499,2.89928,6,3.46561,0.110699E-01,8,0.544726E-01,-0.292838,0.423434,0.794520,0.955097E-02,-0.249577E-11,-0.719437E-13,22.4939,540.011,548.091,0.100000,0,648.416,15.5665,15.8126,0.100000,0,289.970,289.970,100647.,1.20211,1014.01,0.239531E-01,0.717329E-03,0.117107E-01,1567.15,1909.91,0.974186E-02,82.0533,342.766,286.856,-0.882368E-01,0.770497E-01,-0.486179E-02,0.117243,0.104996E-13,-0.110953E-15,0.117243,0.922551,54.9801,138.872,-2.37659,-9999.0,0.720865E-01,0.733708E-01,18.7916,0.129095,-3.56288,-0.198995E-01,1,0.578316,1.00000,1.00000,1.00000,3.00000,6.00000,3632.00,0.607379E-02,1.02847,-1.67420,1.03275,0.446837,1.09833,2.63972,1.09833,0.100789E-01,1.09833,800000099,800100099,800000099,800000099,800000099,810001099,811110199,811110199,80000,80000,80,81,4,0,2,4,7,0,0,0,0,0,0,0,0,0,0,93,0.315691E-01,0.113564,0.160878E-02,0.481092E-01,1045.53,0.198044,-0.137347E-02,0.642294E-01,0.245238E-03,90.1619
TOA5_P_Bio_Atmo_25_01334_2025_06_04_0330.dat,2025-06-04,04:00,155.167,0,18000,18000,0.446892E-02,5,0.107045E-02,-1.94751,5,0.978776,2.00207,5,1.48695,7.01591,5,4.08229,0.451493E-01,5,0.335325E-01,-0.384149,0.821600,0.604422,0.185281E-01,0.618345E-11,0.178454E-12,22.9577,550.143,558.392,0.300000,0,662.558,15.8771,16.1332,0.100000,0,289.751,289.751,100647.,1.20288,1014.18,0.239349E-01,0.292567E-02,0.119535E-01,1598.42,1883.44,0.993741E-02,84.8667,285.028,287.160,-0.712933E-03,-0.204500,-0.137626E-01,0.204964,-0.622855E-14,0.269341E-15,0.204964,0.870151,275.703,269.800,-3.85011,-9999.0,0.609524E-01,0.440461E-01,10.2000,0.237833,-0.972748,-0.261909E-01,1,2.48706,1.00000,2.00000,5.00000,9.00000,18.0000,76.0000,0.437369E-02,1.02177,-1.78292,1.03409,1.79682,1.11423,6.29663,1.11423,0.405206E-01,1.11423,800000099,800100099,800000099,800000099,800000099,800000099,811110199,811110199,80000,80000,80,81,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,90,0.693653E-01,0.172667E-01,0.146026E-02,0.654848E-01,996.141,0.609586E-01,-0.146148E-02,0.153141,0.985509E-03,89.9511
TOA5_P_Bio_Atmo_25_01335_2025_06_04_0400.dat,2025-06-04,04:30,155.187,0,18000,18000,0.343770E-02,5,0.145327E-02,-0.906982,7,1.76184,-0.807699,6,1.32196,1.87718,6,4.74345,-0.182122E-01,6,0.298080E-01,-0.240101,0.764962E-01,0.761530,0.172486E-02,0.978857E-11,0.276596E-12,23.4970,562.904,571.298,0.500000,0,663.955,15.9060,16.1631,0.100000,0,289.613,289.613,100647.,1.20343,1014.20,0.239236E-01,-0.118015E-02,0.119809E-01,1601.33,1867.07,0.995561E-02,85.7667,265.747,287.188,0.337736,0.273440,-0.124755E-01,0.434730,-0.837675E-14,0.416588E-15,0.434730,1.66672,141.043,38.9945,-1.64445,-9999.0,0.534470E-01,0.102059,14.7666,0.164283,1.12292,-0.139037E-01,1,12.5446,5.00000,12.0000,24.0000,47.0000,104.000,470.000,0.338319E-02,1.01611,-0.931272,1.02838,-0.732549,1.10259,1.70252,1.10259,-0.165177E-01,1.10259,800000099,800000099,800000099,800000099,800000099,800101099,811110199,811110199,80000,80000,80,81,4,2,6,1,2,0,0,0,0,0,0,0,0,0,0,88,0.130713,0.686644E-01,0.474185E-02,0.216840,1274.67,0.690854E-01,-0.763013E-03,0.413889E-01,-0.401551E-03,89.8338
TOA5_P_Bio_Atmo_25_01336_2025_06_04_0430.dat,2025-06-04,05:00,155.208,0,18000,18000,0.559879E-02,5,0.124255E-02,3.54368,7,2.02552,-7.32694,6,2.41328,-13.0806,7,5.95947,-0.165224,6,0.544199E-01,0.156163,-1.68803,-1.38465,-0.380655E-01,0.329696E-10,0.932709E-12,22.5016,539.695,547.647,0.100000,0,636.570,15.2680,15.5047,0.100000,0,289.703,289.703,100647.,1.20335,1013.84,0.239310E-01,-0.107065E-01,0.114968E-01,1537.09,1877.71,0.955396E-02,81.8600,340.617,286.559,0.155544,-0.533715E-01,-0.723920E-02,0.164606,0.205600E-13,0.146521E-14,0.164606,1.44781,225.172,341.062,-2.52063,-9999.0,0.682104E-01,0.979746E-01,-7.85525,-0.308825,-0.483651,0.425834E-01,1,1.72851,1.00000,1.00000,2.00000,4.00000,7.00000,16.0000,0.534806E-02,1.04688,3.00949,1.03987,-6.78480,1.07991,-12.1127,1.07991,-0.152999,1.07991,800000099,800000099,800000099,800000099,800000099,800100199,811110199,811110199,80000,80000,80,81,1,0,1,3,2,0,0,0,0,0,0,0,0,0,0,91,0.722647E-01,0.119183,0.450126E-02,0.231624,1581.10,0.120840,0.246678E-02,-0.294364,-0.371819E-02,90.0303
TOA5_P_Bio_Atmo_25_01337_2025_06_04_0500.dat,2025-06-04,05:30,155.229,0,18000,18000,-0.169545E-01,1,0.209761E-02,-18.1289,1,2.12345,6.27490,2,2.66982,10.2656,1,4.19741,0.141552,2,0.602272E-01,0.669141,-1.31005,-2.57583,-0.295528E-01,-0.337931E-10,-0.100549E-11,20.6668,496.465,503.535,0.100000,0,614.927,14.7720,14.9935,1.30000,0,290.086,290.086,100647.,1.20199,1013.57,0.239626E-01,0.917259E-02,0.111086E-01,1487.16,1923.96,0.924185E-02,77.2967,436.804,286.053,0.865552,0.459265,-0.354646E-01,0.980491,-0.366642E-13,-0.163514E-14,0.980491,2.63372,151.256,27.9506,-2.07285,-9999.0,0.118766,0.105312,8.10456,0.299325,-2.88912,-0.125293,1,12.9912,6.00000,12.0000,26.0000,51.0000,115.000,551.000,-0.166674E-01,1.01722,-17.2660,1.03476,5.50149,1.14058,9.00028,1.14058,0.124105,1.14058,800000099,800000099,800000099,800000099,800001099,801101199,800100199,811110199,80000,80000,80,81,6,24,3,0,3,0,0,0,0,0,0,0,0,0,0,93,0.101130,0.831267E-01,0.263669E-01,0.107414,421.448,0.578258E-01,-0.141722E-01,0.218905,0.301849E-02,90.2595
TOA5_P_Bio_Atmo_25_01338_2025_06_04_0530.dat,2025-06-04,06:00,155.250,0,18000,18000,-0.255261E-01,1,0.309249E-02,-17.9101,1,1.91384,6.57094,1,1.34564,5.46052,1,0.817658,0.148269,1,0.303633E-01,0.461203,-1.19782,-1.01668,-0.270280E-01,-0.185456E-10,-0.553905E-12,19.9335,479.386,486.066,0.100000,0,595.359,14.3180,14.5259,1.00000,0,290.350,290.350,100647.,1.20110,1013.32,0.239844E-01,0.960780E-02,0.107574E-01,1441.45,1956.46,0.895625E-02,73.6767,515.004,285.577,0.946550,0.559939,-0.317523E-01,1.10023,-0.167069E-13,-0.930371E-15,1.10023,2.77714,149.192,30.6068,-1.65378,-9999.0,0.145781,0.129136,15.1705,0.159909,-2.72565,-0.100942,1,11.1135,5.00000,10.0000,22.0000,41.0000,91.0000,406.000,-0.251903E-01,1.01333,-17.1634,1.02660,5.91695,1.11053,4.91705,1.11053,0.133512,1.11053,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800000199,80000,80000,80,81,2,9,2,2,29,7,0,0,0,0,0,0,0,0,0,93,0.114792,0.104091,0.393899E-01,0.568489E-01,8.62779,0.845429E-02,-0.141019E-01,0.119646,0.324873E-02,90.4468
TOA5_P_Bio_Atmo_25_01339_2025_06_04_0600.dat,2025-06-04,06:30,155.271,1,18000,18000,-0.537890E-01,1,0.558394E-02,-30.8118,1,2.55643,10.3036,1,1.74394,4.87294,1,0.749098,0.232510,1,0.393533E-01,0.122630,-0.734306,-0.316420,-0.165702E-01,0.288387E-10,0.854057E-12,19.7025,474.070,480.583,0.100000,0,583.488,14.0395,14.2395,1.10000,0,290.420,290.420,100647.,1.20094,1013.16,0.239903E-01,0.150667E-01,0.105456E-01,1413.42,1965.18,0.878116E-02,71.9233,551.757,285.278,1.15673,0.520446,-0.361127E-01,1.26894,-0.321232E-13,0.146371E-14,1.26894,4.52456,154.237,24.2243,-1.63080,-9999.0,0.211634,0.292732,26.9784,0.899202E-01,-2.99039,-0.119655,0,37.3090,-5.66179,12.8070,31.8912,48.6361,68.2128,102.195,-0.531891E-01,1.01128,-29.6965,1.02238,9.40357,1.09572,4.44727,1.09572,0.212199,1.09572,800000099,800000099,800000099,800000099,800000099,810100099,800000199,800000199,80000,80000,80,81,20,5,2,0,9,0,0,0,0,0,0,0,0,0,0,93,0.298082,0.225456,0.619268E-01,0.719817E-01,5.40995,0.116776E-01,-0.244064E-01,0.108211,0.516322E-02,90.5019
TOA5_P_Bio_Atmo_25_01340_2025_06_04_0630.dat,2025-06-04,07:00,155.292,1,18000,18000,-0.114766,1,0.121095E-01,-36.3757,1,2.54261,24.4673,1,2.44372,2.85407,2,0.409041,0.552137,1,0.551458E-01,0.415475E-01,-0.964952,-0.207899,-0.217754E-01,-0.525632E-10,-0.152734E-11,19.5302,470.576,476.993,0.100000,0,567.494,13.6736,13.8632,0.900000,0,290.444,290.444,100647.,1.20101,1012.96,0.239922E-01,0.357785E-01,0.102699E-01,1376.58,1968.14,0.855110E-02,69.9433,591.558,284.878,1.72572,-0.939440E-01,-0.597504E-01,1.72931,-0.718005E-14,-0.269138E-14,1.72931,5.51246,183.487,356.884,-1.98005,-9999.0,0.309125,0.550751,71.2095,0.340671E-01,-1.48670,-0.967252E-01,0,36.5400,-5.54508,12.5430,31.2338,47.6336,66.8067,100.089,-0.113680,1.00955,-34.4636,1.01934,22.4915,1.08785,2.62359,1.08785,0.507551,1.08785,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800010199,80000,80000,80,81,8,4,3,1,21,0,0,0,0,0,0,0,0,0,0,93,0.536508,0.425572,0.139422,0.328063E-01,0.582004,0.816603E-02,-0.283284E-01,0.638185E-01,0.123461E-01,90.5616
TOA5_P_Bio_Atmo_25_01341_2025_06_04_0700.dat,2025-06-04,07:30,155.312,1,18000,18000,-0.107158,1,0.113834E-01,-17.8169,1,2.06286,23.4365,1,2.91965,-0.804650E-01,9,0.528991,0.528922,1,0.658917E-01,0.162736,-0.386268,-0.205118,-0.871744E-02,0.804420E-10,0.232943E-11,19.3560,467.128,473.519,0.100000,0,560.510,13.5271,13.7126,0.700000,0,290.538,290.538,100647.,1.20069,1012.88,0.239999E-01,0.342741E-01,0.101566E-01,1361.83,1979.79,0.845900E-02,68.7867,617.958,284.715,1.69016,-0.433608,-0.666428E-01,1.74617,0.195925E-13,0.415592E-14,1.74617,5.56675,193.596,345.611,-2.18723,-9999.0,0.298743,0.558458,131.219,0.184875E-01,-0.760220,-0.490397E-01,0,36.0494,-5.47064,12.3746,30.8145,46.9941,65.9098,98.7449,-0.106196,1.00906,-16.2477,1.01818,21.6461,1.08271,-0.743180E-01,1.08271,0.488516,1.08271,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,9,5,2,4,8,0,0,0,0,0,0,0,0,0,0,93,0.604452,0.377709,0.134755,0.226150E-01,8.05231,0.167469E-01,-0.133599E-01,-0.180809E-02,0.118852E-01,90.6182
TOA5_P_Bio_Atmo_25_01342_2025_06_04_0730.dat,2025-06-04,08:00,155.333,1,18000,18000,-0.103757,1,0.886862E-02,0.972688,4,2.06180,39.8339,1,4.17532,-5.75347,2,1.84339,0.899339,1,0.942670E-01,0.706717,-0.739955,-0.637482,-0.167061E-01,0.426409E-10,0.123756E-11,18.8563,456.398,462.663,0.100000,0,547.262,13.2459,13.4237,0.500000,0,290.944,290.944,100647.,1.19914,1012.73,0.240335E-01,0.582772E-01,0.993160E-02,1333.52,2031.15,0.828226E-02,65.6533,697.634,284.397,1.70268,-0.592919,-0.801379E-01,1.80474,0.196358E-13,0.226136E-14,1.80474,4.44570,198.622,340.800,-2.54501,-9999.0,0.294154,0.518842,-2294.41,-0.105731E-02,0.244186E-01,0.272291E-02,0,35.8055,-5.43362,12.2909,30.6060,46.6761,65.4639,98.0768,-0.102717,1.01013,3.24133,1.01745,37.1568,1.07205,-5.36680,1.07205,0.838896,1.07205,800000099,800010099,800000099,800000099,800000099,800010099,800010199,800010199,80000,80000,80,81,16,16,0,10,5,1,0,0,0,0,0,0,0,0,0,93,0.433392,0.471549,0.132743,0.173567E-01,13.7196,0.349525E-01,0.266906E-02,-0.130715,0.204323E-01,90.7035
TOA5_P_Bio_Atmo_25_01343_2025_06_04_0800.dat,2025-06-04,08:30,155.354,1,18000,18000,-0.187858,1,0.151312E-01,-2.36992,7,2.79776,53.2356,1,5.69584,-8.13123,2,1.82065,1.20250,1,0.128659,0.887932,-1.20576,-0.640629,-0.272361E-01,0.604840E-10,0.173562E-11,18.3738,445.595,451.534,0.100000,0,527.246,12.7866,12.9522,0.400000,0,291.455,291.455,100647.,1.19725,1012.49,0.240757E-01,0.779223E-01,0.957044E-02,1287.28,2097.47,0.799370E-02,61.3733,810.181,283.866,2.42622,-0.740796,-0.131425,2.54020,0.103926E-13,0.329186E-14,2.54020,7.18098,196.484,343.021,-2.96569,-9999.0,0.396116,1.11040,2299.46,0.105498E-02,-0.445175E-01,-0.493556E-02,0,35.4317,-5.37690,12.1626,30.2865,46.1888,64.7805,97.0530,-0.186045,1.00975,0.685809,1.01881,49.1220,1.08374,-7.50291,1.08374,1.10958,1.08374,800000099,800010099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,6,10,5,11,15,1,0,0,0,0,0,0,0,0,0,93,0.985680,0.987907,0.247209,0.270724E-01,10.0583,0.508390E-01,0.565757E-03,-0.182978,0.270601E-01,90.8244
TOA5_P_Bio_Atmo_25_01344_2025_06_04_0830.dat,2025-06-04,09:00,155.375,1,18000,18000,-0.176460,1,0.173636E-01,10.7669,1,1.95785,70.9881,1,6.67413,-8.90651,1,0.726645,1.60393,1,0.150798,0.487606,-0.156990,-0.273038,-0.354710E-02,-0.581630E-10,-0.167857E-11,18.1656,440.987,446.861,0.100000,0,524.254,12.7267,12.8908,0.300000,0,291.736,291.736,100647.,1.19612,1012.46,0.240989E-01,0.103935,0.951645E-02,1281.26,2134.72,0.795609E-02,60.0200,853.460,283.796,2.43972,-1.32671,-0.150039,2.78117,0.233117E-13,-0.320182E-14,2.78117,8.13182,206.988,331.463,-3.09251,-9999.0,0.384092,1.41658,-461.424,-0.525742E-02,0.151672,0.231476E-01,0,34.4500,-5.22792,11.8256,29.4473,44.9091,62.9856,94.3639,-0.174746,1.00981,14.6236,1.01943,65.2597,1.08778,-8.18780,1.08778,1.47451,1.08778,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,80,6,9,2,19,15,4,0,0,0,0,0,0,0,0,0,93,1.39538,1.18845,0.249327,0.154788E-01,1.95619,0.664093E-01,0.120754E-01,-0.199861,0.359921E-01,90.8562
TOA5_P_Bio_Atmo_25_01345_2025_06_04_0900.dat,2025-06-04,09:30,155.396,1,18000,18000,-0.175417,1,0.174861E-01,32.9243,1,3.94517,91.0271,1,9.76668,-9.41912,1,1.00704,2.05730,1,0.220736,0.514474,0.145108,-0.226427,0.327956E-02,0.102886E-10,0.300830E-12,17.9715,437.161,443.116,0.100000,0,525.469,12.7822,12.9477,0.400000,0,292.032,292.032,100647.,1.19488,1012.49,0.241234E-01,0.133313,0.954818E-02,1286.84,2174.69,0.799090E-02,59.1733,887.853,283.861,2.34562,-1.34866,-0.116061,2.70819,0.340592E-14,0.572498E-15,2.70819,7.85877,209.368,330.102,-2.45619,-9999.0,0.383155,1.18089,-149.796,-0.161947E-01,0.361697,0.710272E-01,0,34.7214,-5.26911,11.9187,29.6794,45.2629,63.4818,95.1074,-0.173718,1.00978,37.6012,1.01924,83.7763,1.08655,-8.66883,1.08655,1.89342,1.08655,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,11,7,2,2,31,0,0,0,0,0,0,0,0,0,0,93,1.23281,0.885681,0.243298,0.598443E-01,3.74585,0.132699,0.310802E-01,-0.211830,0.462673E-01,90.8585
TOA5_P_Bio_Atmo_25_01346_2025_06_04_0930.dat,2025-06-04,10:00,155.417,1,18000,18000,-0.130554,1,0.154708E-01,58.0520,1,5.19088,124.520,1,10.2733,-10.8786,1,0.991336,2.81543,1,0.232283,0.748314,-0.496928,-0.280521,-0.112357E-01,0.112590E-09,0.327866E-11,17.7191,432.414,438.334,0.100000,0,515.986,12.5920,12.7526,0.300000,0,292.464,292.464,100647.,1.19320,1012.40,0.241591E-01,0.182440,0.939226E-02,1267.70,2234.09,0.787148E-02,56.7433,966.392,283.636,2.22592,-1.45613,-0.159969,2.66470,0.872436E-13,0.635417E-14,2.66470,8.30001,214.473,326.808,-3.44169,-9999.0,0.330780,1.30173,-54.6622,-0.443798E-01,0.466207,0.145282,0,31.3381,-4.75568,10.7574,26.7874,40.8524,57.2961,85.8400,-0.129291,1.00977,64.2763,1.01913,114.678,1.08582,-10.0188,1.08582,2.59291,1.08582,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,3,3,2,1,23,0,0,0,0,0,0,0,0,0,0,93,1.36413,1.00501,0.234307,0.115495,4.91079,0.181758,0.532090E-01,-0.245132,0.634414E-01,90.8799
TOA5_P_Bio_Atmo_25_01347_2025_06_04_1000.dat,2025-06-04,10:30,155.437,1,18000,18000,-0.223742,1,0.198278E-01,125.189,1,9.72631,220.904,1,16.6304,-21.3224,1,1.44113,4.99676,1,0.376175,0.738624,-0.814476,-0.236410,-0.184232E-01,0.145475E-09,0.416989E-11,17.4692,428.408,434.325,0.100000,0,500.736,12.2799,12.4325,0.200000,0,292.892,292.892,100647.,1.19160,1012.24,0.241944E-01,0.323790,0.914604E-02,1236.27,2294.20,0.767541E-02,53.8867,1057.93,283.260,2.35430,-1.45612,-0.108489,2.77034,-0.378669E-13,0.832752E-14,2.77034,7.83776,212.714,328.263,-2.24434,-9999.0,0.433320,1.50809,-56.9803,-0.425743E-01,0.566712,0.239522,0,34.7238,-5.26947,11.9196,29.6814,45.2660,63.4862,95.1139,-0.221570,1.00980,135.856,1.01940,203.112,1.08760,-19.6051,1.08760,4.59434,1.08760,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,7,4,5,1,20,3,0,0,0,0,0,0,0,0,0,93,1.49038,1.21467,0.311116,0.242849,4.78135,0.298059,0.112633,-0.480231,0.112540,90.9371
TOA5_P_Bio_Atmo_25_01348_2025_06_04_1030.dat,2025-06-04,11:00,155.458,1,18000,18000,-0.230134,1,0.203873E-01,101.573,1,6.78724,191.554,1,12.7073,-15.6444,1,0.968196,4.33423,1,0.287523,0.547826,-0.154074,-0.616904E-01,-0.348616E-02,-0.375937E-10,-0.107502E-11,17.3998,427.362,433.209,0.100000,0,497.561,12.2207,12.3719,0.200000,0,293.209,293.209,100647.,1.19034,1012.21,0.242206E-01,0.280858,0.909215E-02,1230.31,2339.74,0.763828E-02,52.5833,1109.43,283.188,2.80438,-1.74630,-0.167772,3.30791,0.544711E-14,-0.216058E-14,3.30791,8.75495,212.288,328.089,-2.90720,-9999.0,0.439698,1.84510,-73.3758,-0.330613E-01,0.530259,0.191726,0,34.7992,-5.28091,11.9454,29.7458,45.3643,63.6241,95.3204,-0.227825,1.01013,110.699,1.02095,174.657,1.09674,-14.2644,1.09674,3.95190,1.09674,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,0,3,1,2,10,6,0,0,0,0,0,0,0,0,0,93,1.57603,1.79568,0.318507,0.179601,3.29575,0.234000,0.918756E-01,-0.349768,0.969019E-01,90.9653
TOA5_P_Bio_Atmo_25_01349_2025_06_04_1100.dat,2025-06-04,11:30,155.479,1,18000,18000,-0.304000,1,0.234683E-01,25.5198,1,2.91555,135.111,1,8.72319,-11.8009,1,0.903136,3.05784,1,0.197424,0.431662,0.978925,0.485860E-01,0.221551E-01,0.291621E-10,0.857922E-12,17.4901,428.187,433.929,0.100000,0,514.542,12.5969,12.7576,0.200000,0,293.459,293.459,100647.,1.18916,1012.42,0.242413E-01,0.198148,0.936402E-02,1268.18,2376.21,0.787451E-02,53.3700,1108.03,283.642,3.24671,-1.89660,-0.164735,3.76369,0.545852E-15,0.166735E-14,3.76369,9.68976,209.644,329.708,-2.50862,-9999.0,0.505613,2.14197,-444.090,-0.546263E-02,0.188881,0.419236E-01,0,35.1379,-5.33231,12.0617,30.0353,45.8058,64.2433,96.2481,-0.300821,1.01057,32.6506,1.02241,122.321,1.10456,-10.6838,1.10456,2.76838,1.10456,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,9,11,1,1,20,2,0,0,0,0,0,0,0,0,0,93,1.75295,2.12008,0.410907,0.245511E-01,2.00234,0.869542E-01,0.271199E-01,-0.262294,0.679655E-01,90.9568
TOA5_P_Bio_Atmo_25_01350_2025_06_04_1130.dat,2025-06-04,12:00,155.500,1,18000,18000,-0.211800,1,0.181210E-01,82.8341,1,6.44314,171.734,1,13.5832,-14.1030,1,1.02791,3.88677,1,0.307422,0.394002E-01,0.532156,-0.249969E-01,0.120441E-01,0.576019E-10,0.172382E-11,17.4390,427.762,433.751,0.100000,0,521.886,12.8014,12.9674,0.200000,0,293.482,293.482,100647.,1.18897,1012.54,0.242431E-01,0.251863,0.951530E-02,1288.77,2379.56,0.800297E-02,54.1600,1090.79,283.883,2.37536,-1.95235,-0.131464,3.07755,0.674909E-13,0.330305E-14,3.07755,8.33655,219.295,320.583,-2.44826,-9999.0,0.422062,1.54862,-79.5850,-0.304819E-01,0.482341,0.163023,0,35.1018,-5.32683,12.0493,30.0045,45.7587,64.1773,96.1492,-0.209710,1.00996,91.2749,1.02026,157.149,1.09281,-12.9053,1.09281,3.55670,1.09281,800000099,800000099,800000099,800000099,800000099,800011099,800000199,800000199,80000,80000,80,80,6,16,0,9,15,3,0,0,0,0,0,0,0,0,0,93,1.50440,1.30560,0.287234,0.173270,4.18190,0.290637,0.758172E-01,-0.316923,0.873439E-01,90.9275
TOA5_P_Bio_Atmo_25_01351_2025_06_04_1200.dat,2025-06-04,12:30,155.521,1,18000,18000,-0.157610,5,0.210244E-01,52.8381,1,5.23155,165.567,1,14.6067,-14.0924,1,1.05643,3.74793,1,0.330651,0.343457,-0.728926,-0.457744E-01,-0.165007E-01,-0.127657E-09,-0.374345E-11,17.3707,426.984,432.866,0.100000,0,509.383,12.5210,12.6798,0.200000,0,293.681,293.681,100647.,1.18829,1012.39,0.242596E-01,0.242866,0.930059E-02,1260.54,2408.99,0.782686E-02,52.3267,1148.45,283.551,1.91281,-2.05018,-0.154257,2.80818,-0.402453E-13,-0.734899E-14,2.80818,9.64370,228.085,313.015,-3.14891,-9999.0,0.364191,2.05418,-80.1552,-0.302650E-01,0.319134,0.120600,0,31.0222,-4.70774,10.6489,26.5173,40.4406,56.7186,84.9747,-0.156077,1.00982,61.4833,1.01950,152.143,1.08823,-12.9498,1.08823,3.44404,1.08823,800000099,800000099,800000099,800000099,800000099,801000099,800010199,800010199,80000,80000,80,81,0,14,2,4,21,2,0,0,0,0,0,0,0,0,0,93,2.17775,1.63930,0.291302,0.106247,3.78723,0.315735,0.511077E-01,-0.318142,0.846108E-01,90.9743
TOA5_P_Bio_Atmo_25_01352_2025_06_04_1230.dat,2025-06-04,13:00,155.542,1,18000,18000,-0.830417E-01,5,0.128061E-01,47.2294,1,4.24193,182.241,1,13.7881,-15.6549,1,1.01931,4.12601,1,0.312169,0.272889,1.53269,-0.116126,0.347006E-01,0.365667E-10,0.112803E-11,17.2992,425.010,431.075,0.100000,0,533.654,13.1109,13.2851,0.200000,0,293.839,293.839,100647.,1.18738,1012.73,0.242727E-01,0.267365,0.973354E-02,1319.93,2432.61,0.819746E-02,54.2600,1112.68,284.243,1.23060,-1.74177,-0.102748,2.13511,0.276527E-13,0.211378E-14,2.13511,6.55492,235.859,305.242,-2.75833,-9999.0,0.264455,1.17277,-34.3385,-0.706466E-01,0.259159,0.148518,0,27.2758,-4.13920,9.36289,23.3149,35.5567,49.8688,74.7125,-0.822340E-01,1.00982,57.1113,1.01794,169.189,1.07714,-14.5337,1.07714,3.83050,1.07714,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800010199,80000,80000,80,81,3,8,1,0,14,0,0,0,0,0,0,0,0,0,0,93,1.18220,0.951429,0.211899,0.782718E-01,4.01978,0.307464,0.474942E-01,-0.357460,0.942119E-01,90.9566
