file_info,,,,,,,corrected_fluxes_and_quality_flags,,,,,,,,,,,,,,,storage_fluxes,,,,vertical_advection_fluxes,,gas_densities_concentrations_and_timelags,,,,,,,,,,air_properties,,,,,,,,,,,,,,unrotated_wind,,,rotated_wind,,,,,,rotation_angles_for_tilt_correction,,,turbulence,,,,,,footprint,,,,,,,,uncorrected_fluxes,,,,,,,,,,statistical_flags,,,,,,,,,,,,spikes,,,,,,diagnostic_flags_LI-7200,,,,,,,,,RSSI_LI-7200,variances,,,,,,covariances,,,custom_variables
filename,date,time,DOY,daytime,file_records,used_records,Tau,qc_Tau,rand_err_Tau,H,qc_H,rand_err_H,LE,qc_LE,rand_err_LE,co2_flux,qc_co2_flux,rand_err_co2_flux,h2o_flux,qc_h2o_flux,rand_err_h2o_flux,H_strg,LE_strg,co2_strg,h2o_strg,co2_v-adv,h2o_v-adv,co2_molar_density,co2_mole_fraction,co2_mixing_ratio,co2_time_lag,co2_def_timelag,h2o_molar_density,h2o_mole_fraction,h2o_mixing_ratio,h2o_time_lag,h2o_def_timelag,sonic_temperature,air_temperature,air_pressure,air_density,air_heat_capacity,air_molar_volume,ET,water_vapor_density,e,es,specific_humidity,RH,VPD,Tdew,u_unrot,v_unrot,w_unrot,u_rot,v_rot,w_rot,wind_speed,max_wind_speed,wind_dir,yaw,pitch,roll,u*,TKE,L,(z-d)/L,bowen_ratio,T*,model,x_peak,x_offset,x_10%,x_30%,x_50%,x_70%,x_90%,un_Tau,Tau_scf,un_H,H_scf,un_LE,LE_scf,un_co2_flux,co2_scf,un_h2o_flux,h2o_scf,spikes_hf,amplitude_resolution_hf,drop_out_hf,absolute_limits_hf,skewness_kurtosis_hf,skewness_kurtosis_sf,discontinuities_hf,discontinuities_sf,timelag_hf,timelag_sf,attack_angle_hf,non_steady_wind_hf,u_spikes,v_spikes,w_spikes,ts_spikes,co2_spikes,h2o_spikes,head_detect_LI-7200,t_out_LI-7200,t_in_LI-7200,aux_in_LI-7200,delta_p_LI-7200,chopper_LI-7200,detector_LI-7200,pll_LI-7200,sync_LI-7200,mean_value_RSSI_LI-7200,u_var,v_var,w_var,ts_var,co2_var,h2o_var,w/ts_cov,w/co2_cov,w/h2o_cov,ass_mean
TOA5_P_Bio_Atmo_25_00475_2025_05_17_0600.dat,2025-05-17,06:30,137.271,1,18000,17998,-0.417694E-02,1,0.655778E-03,-5.97158,1,0.798842,-0.561561,2,0.448548,1.03470,4,0.429145,-0.125515E-01,2,0.100256E-01,-0.881318E-01,0.651905E-01,-0.538768,0.145708E-02,-0.511591E-10,-0.104599E-11,19.7556,456.771,461.386,0.300000,0,403.921,9.33910,9.42714,0.100000,0,280.455,280.455,100647.,1.24583,1010.35,0.231671E-01,-0.813339E-03,0.726421E-02,940.208,1020.12,0.583080E-02,92.1667,79.9091,279.234,-0.422465,-0.572662,-0.252384E-01,0.712079,0.888352E-14,-0.258960E-14,0.712079,1.56424,306.217,233.583,-2.03117,-9999.0,0.579028E-01,0.359388E-01,2.84808,0.718345,10.6339,-0.819327E-01,1,23.3878,10.0000,23.0000,49.0000,96.0000,226.000,1156.00,-0.404135E-02,1.03355,-5.63309,1.06813,-0.440609,1.27451,0.811844,1.27451,-0.984811E-02,1.27451,800000099,800000099,800000099,800000099,800100099,800100099,811110199,811110199,80000,80000,80,81,28,13,14,9,0,0,0,0,0,0,0,0,0,0,0,92,0.338210E-01,0.310813E-01,0.697519E-02,0.442210E-01,10.3543,0.591046E-02,-0.447520E-02,0.189854E-01,-0.230303E-03,90.3173
TOA5_P_Bio_Atmo_25_00476_2025_05_17_0630.dat,2025-05-17,07:00,137.292,1,18000,17996,-0.272927E-01,1,0.283959E-02,-13.2146,1,1.33238,11.6657,6,4.47350,2.53592,4,0.641034,0.260762,6,0.999954E-01,0.121406,-0.311919,-0.744607E-01,-0.697228E-02,0.173719E-10,0.351225E-12,19.6415,455.353,460.241,0.100000,0,397.111,9.20630,9.29184,0.100000,0,280.534,280.534,100647.,1.24554,1010.28,0.231736E-01,0.168974E-01,0.715890E-02,926.838,1025.64,0.574760E-02,90.3667,98.8035,279.027,-1.07847,-0.683322,-0.510320E-01,1.27775,-0.664981E-13,0.884450E-15,1.27775,3.14096,325.934,212.358,-2.28895,-9999.0,0.148028,0.207837,21.5037,0.951417E-01,-1.13277,-0.709427E-01,1,11.6908,5.00000,11.0000,22.0000,41.0000,89.0000,377.000,-0.269431E-01,1.01298,-12.3006,1.02672,10.4101,1.12062,2.26297,1.12062,0.232696,1.12062,800000099,800000099,800000099,800000099,800000099,800001199,800010199,801110199,80000,80000,80,81,4,3,2,20,7,0,0,0,0,0,0,0,0,0,0,93,0.219684,0.163781,0.322091E-01,0.357690E-01,4.93760,0.115743,-0.977519E-02,0.529287E-01,0.544253E-02,91.5517
TOA5_P_Bio_Atmo_25_00477_2025_05_17_0700.dat,2025-05-17,07:30,137.312,1,18000,17998,-0.444224E-01,1,0.368827E-02,-2.40177,2,0.746077,1.68138,4,0.627572,-0.162881,7,0.120933,0.375837E-01,4,0.140281E-01,0.712449E-02,-0.878777,0.654090E-01,-0.196432E-01,0.448068E-10,0.866715E-12,19.6219,456.598,461.640,0.100000,0,379.554,8.83215,8.91085,0.100000,0,280.539,280.539,100647.,1.24570,1010.07,0.231740E-01,0.243543E-02,0.686784E-02,889.171,1025.97,0.551323E-02,86.6667,136.796,278.429,-1.80459,-0.867686,-0.747214E-01,2.00375,-0.167689E-13,0.228351E-14,2.00375,3.98642,333.695,205.679,-2.13710,-9999.0,0.188840,0.273777,245.616,0.832967E-02,-1.42846,-0.101081E-01,1,17.2318,7.00000,15.0000,29.0000,51.0000,101.000,353.000,-0.439826E-01,1.01000,-2.26926,1.02137,1.52289,1.10407,-0.147528,1.10407,0.340410E-01,1.10407,800000099,800000099,800000099,800000099,800000099,800000099,800010199,800010199,80000,80000,80,81,2,6,2,25,26,0,0,0,0,0,0,0,0,0,0,93,0.298954,0.198452,0.501482E-01,0.209366E-01,0.614557,0.198970E-02,-0.180350E-02,-0.344927E-02,0.795898E-03,93.3319
TOA5_P_Bio_Atmo_25_00478_2025_05_17_0730.dat,2025-05-17,08:00,137.333,1,18000,17998,-0.426645E-01,1,0.346247E-02,13.9337,2,2.77035,14.6212,2,2.54829,-2.98969,2,0.340506,0.327115,2,0.570118E-01,1.40907,0.141906,-0.210977,0.317480E-02,0.329627E-10,0.647708E-12,19.3775,452.567,457.558,0.100000,0,380.763,8.89282,8.97261,0.100000,0,281.458,281.458,100647.,1.24160,1010.12,0.232499E-01,0.211971E-01,0.689243E-02,895.279,1092.29,0.555123E-02,81.9633,197.013,278.527,-1.54102,-0.799596,-0.744211E-01,1.73771,0.307888E-13,0.170108E-14,1.73771,3.59774,332.272,207.424,-2.45456,-9999.0,0.185371,0.270756,-40.0474,-0.510869E-01,0.952976,0.599333E-01,1,15.7386,7.00000,13.0000,23.0000,38.0000,68.0000,193.000,-0.422110E-01,1.01074,14.4877,1.02001,13.4516,1.08695,-2.75053,1.08695,0.300948,1.08695,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,5,2,3,0,47,0,0,0,0,0,0,0,0,0,0,93,0.251478,0.240370,0.496639E-01,0.179484,2.43822,0.247405E-01,0.115516E-01,-0.645236E-01,0.705981E-02,93.7381
TOA5_P_Bio_Atmo_25_00479_2025_05_17_0800.dat,2025-05-17,08:30,137.354,1,18000,17999,-0.403831E-01,1,0.507100E-02,42.2027,1,4.87311,34.8132,1,5.06401,-8.20761,1,0.818561,0.779408,1,0.113375,1.12793,-1.21516,-0.352801,-0.272054E-01,-0.161964E-10,-0.304143E-12,18.9988,445.807,450.661,0.100000,0,356.769,8.37157,8.44225,1.40000,0,282.196,282.196,100647.,1.23860,1009.85,0.233109E-01,0.505057E-01,0.647148E-02,842.803,1148.23,0.522482E-02,73.4000,305.430,277.661,-0.899039,-0.714103,-0.501399E-01,1.14923,-0.237040E-13,-0.852494E-15,1.14923,2.73774,320.800,218.460,-2.50056,-9999.0,0.180565,0.249480,-12.2192,-0.167433,1.21226,0.186861,1,8.36516,4.00000,7.00000,12.0000,19.0000,31.0000,80.0000,-0.399011E-01,1.01208,43.3965,1.01970,32.2931,1.07804,-7.61347,1.07804,0.722990,1.07804,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800110199,80000,80000,80,81,0,10,1,3,19,0,0,0,0,0,0,0,0,0,0,93,0.242536,0.214329,0.420947E-01,0.248683,6.06071,0.796662E-01,0.346949E-01,-0.178975,0.169958E-01,94.0224
TOA5_P_Bio_Atmo_25_00480_2025_05_17_0830.dat,2025-05-17,09:00,137.375,1,18000,18000,-0.305905E-01,1,0.403425E-02,45.4767,1,3.36743,39.6768,1,4.16170,-9.65497,1,0.741075,0.889409,1,0.932901E-01,1.98589,0.169569,-0.305233,0.380110E-02,-0.329330E-10,-0.632165E-12,18.6872,439.932,444.591,0.100000,0,358.710,8.44474,8.51666,0.800000,0,283.501,283.501,100647.,1.23287,1009.91,0.234187E-01,0.576337E-01,0.649798E-02,850.169,1253.38,0.527063E-02,67.8300,403.213,277.786,-0.891198,-0.778641,-0.642769E-01,1.18518,-0.449356E-13,-0.176233E-14,1.18518,3.99873,318.619,221.144,-3.10890,-9999.0,0.157520,0.341128,-7.52866,-0.271748,1.14618,0.231874,1,10.0519,4.00000,8.00000,14.0000,21.0000,35.0000,86.0000,-0.302297E-01,1.01194,46.8955,1.01967,36.7890,1.07850,-8.95225,1.07850,0.824674,1.07850,800000099,800000099,800000099,800000099,800000099,810001099,800000199,800000199,80000,80000,80,81,2,0,0,0,11,0,0,0,0,0,0,0,0,0,0,93,0.363702,0.273456,0.450972E-01,0.166086,6.49419,0.708443E-01,0.376644E-01,-0.211436,0.194773E-01,94.1479
TOA5_P_Bio_Atmo_25_00481_2025_05_17_0900.dat,2025-05-17,09:30,137.396,1,18000,17997,-0.364456E-01,1,0.611458E-02,74.0080,1,7.96406,57.2763,1,8.06572,-11.0468,2,1.38834,1.28478,1,0.180925,1.06087,-0.916538,-0.186180,-0.205592E-01,-0.929599E-10,-0.171459E-11,18.4501,436.340,440.886,0.100000,0,340.302,8.04804,8.11333,0.500000,0,284.200,284.200,100647.,1.23002,1009.71,0.234764E-01,0.832539E-01,0.617750E-02,810.231,1313.11,0.502228E-02,61.7033,502.876,277.099,-1.04134,-0.449779,-0.504971E-01,1.13545,0.133297E-13,-0.503845E-14,1.13545,4.45446,333.923,203.361,-2.54897,-9999.0,0.172134,0.517924,-6.03673,-0.338909,1.29212,0.346181,1,7.92183,4.00000,6.00000,11.0000,17.0000,27.0000,66.0000,-0.360085E-01,1.01214,75.9151,1.01971,53.1386,1.07787,-10.2488,1.07787,1.19197,1.07787,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,3,2,4,4,29,2,0,0,0,0,0,0,0,0,0,93,0.535483,0.431878,0.684874E-01,0.403774,10.2156,0.152869,0.611252E-01,-0.242558,0.282103E-01,94.2592
TOA5_P_Bio_Atmo_25_00482_2025_05_17_0930.dat,2025-05-17,10:00,137.417,1,18000,18000,-0.536134E-01,1,0.961913E-02,93.3244,1,8.23752,98.9323,1,9.77140,-8.22759,1,0.681800,2.22105,1,0.219369,1.32492,-1.47445,-0.235513,-0.331016E-01,0.531145E-10,0.911196E-12,18.1637,431.781,436.018,0.100000,0,311.604,7.40735,7.46263,0.300000,0,285.076,285.076,100647.,1.22654,1009.38,0.235487E-01,0.143924,0.566826E-02,745.730,1391.46,0.462134E-02,53.5933,645.731,275.925,-1.38901,-0.380813,-0.440011E-01,1.44094,-0.917515E-14,0.292421E-14,1.44094,4.54620,349.666,195.332,-1.74988,-9999.0,0.209072,0.694721,-8.57694,-0.238535,0.943315,0.360550,0,25.6028,-3.88532,8.78860,21.8849,33.3758,46.8100,70.1300,-0.530202E-01,1.01119,97.1816,1.01966,91.4231,1.08214,-7.60309,1.08214,2.05246,1.08214,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,4,8,0,5,45,4,0,0,0,0,0,0,0,0,0,93,0.887737,0.400505,0.101200,0.392854,2.67427,0.184380,0.784966E-01,-0.180380,0.486937E-01,94.3575
TOA5_P_Bio_Atmo_25_00483_2025_05_17_1000.dat,2025-05-17,10:30,137.437,1,18000,18000,-0.119820,1,0.142936E-01,138.424,1,11.4302,122.607,1,11.3958,-11.6821,1,0.927643,2.75433,1,0.256003,1.02168,-0.637511,-0.914877E-01,-0.143215E-01,-0.404388E-10,-0.670474E-12,18.0387,430.006,434.021,0.100000,0,299.081,7.12950,7.18069,0.200000,0,285.752,285.752,100647.,1.22376,1009.23,0.236046E-01,0.178481,0.544272E-02,717.758,1454.82,0.444753E-02,49.3367,737.058,275.388,-1.82173,-0.950389,-0.887761E-01,2.05666,0.558754E-13,-0.224178E-14,2.05666,6.16459,335.910,207.551,-2.47396,-9999.0,0.312908,1.07435,-19.3849,-0.105541,1.12900,0.358184,0,30.9445,-4.69594,10.6222,26.4509,40.3393,56.5764,84.7617,-0.118566,1.01058,142.627,1.02066,112.220,1.09256,-10.6924,1.09256,2.52099,1.09256,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,0,3,1,2,31,4,0,0,0,0,0,0,0,0,0,93,1.21491,0.792568,0.141236,0.571961,3.77653,0.239281,0.115482,-0.254204,0.599345E-01,94.3880
TOA5_P_Bio_Atmo_25_00484_2025_05_17_1030.dat,2025-05-17,11:00,137.458,1,18000,18000,-0.832228E-01,5,0.124367E-01,146.146,1,10.1687,144.757,1,14.2381,-9.61134,1,0.632230,3.25392,1,0.320051,0.962449,-1.35453,-0.813392E-01,-0.304479E-01,-0.810129E-11,-0.123620E-12,17.8887,428.425,432.161,0.100000,0,272.969,6.53745,6.58047,0.100000,0,286.391,286.391,100647.,1.22131,1008.92,0.236574E-01,0.210854,0.497962E-02,658.154,1516.95,0.407728E-02,43.3867,858.796,274.178,-1.87954,-0.925263,-0.889679E-01,2.09683,0.245395E-13,-0.452872E-15,2.09683,6.43845,337.571,206.210,-2.43177,-9999.0,0.261041,1.49641,-10.6593,-0.191936,1.00959,0.454355,0,26.0911,-3.95943,8.95623,22.3023,34.0124,47.7029,71.4676,-0.823520E-01,1.01057,151.392,1.02076,132.405,1.09329,-8.79123,1.09329,2.97628,1.09329,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,0,2,2,0,28,8,0,0,0,0,0,0,0,0,0,93,1.87920,0.963024,0.150577,0.621251,2.77409,0.430822,0.122863,-0.209347,0.708746E-01,94.4131
TOA5_P_Bio_Atmo_25_00485_2025_05_17_1100.dat,2025-05-17,11:30,137.479,1,18000,17999,-0.724247E-01,5,0.143230E-01,96.6938,1,9.30474,124.717,1,10.5495,-10.0950,1,0.832148,2.80454,1,0.237229,0.602152,-0.361150,0.149710E-01,-0.812124E-02,0.134599E-09,0.200284E-11,17.9122,428.716,432.215,0.100000,0,266.535,6.37932,6.42028,0.100000,0,286.792,286.792,100647.,1.21968,1008.84,0.236905E-01,0.181734,0.485238E-02,642.234,1557.06,0.397842E-02,41.2467,914.823,273.838,-1.64841,-0.678702,-0.666511E-01,1.78391,0.145247E-13,0.751436E-14,1.78391,6.94466,342.912,202.379,-2.14121,-9999.0,0.243681,1.33939,-13.1052,-0.156113,0.775305,0.322486,0,24.9503,-3.78630,8.56463,21.3271,32.5252,45.6171,68.3427,-0.716578E-01,1.01070,101.852,1.02009,114.657,1.08774,-9.28068,1.08774,2.57831,1.08774,800000099,800000099,800000099,800000099,800000099,800001099,800000199,810010199,80000,80000,80,81,2,7,0,3,41,9,0,0,0,0,0,0,0,0,0,93,1.85611,0.675980,0.146714,0.390425,2.78289,0.188291,0.827755E-01,-0.221276,0.614737E-01,94.4373
TOA5_P_Bio_Atmo_25_00486_2025_05_17_1130.dat,2025-05-17,12:00,137.500,1,18000,17998,-0.169790,5,0.264061E-01,198.748,1,16.6947,232.976,1,18.7764,-16.3248,1,1.20470,5.24055,1,0.422354,0.469126,-0.130059,-0.800209E-01,-0.292554E-02,0.947981E-10,0.140310E-11,17.7677,427.156,430.740,0.100000,0,262.978,6.32229,6.36252,0.100000,0,287.104,287.104,100647.,1.21838,1008.81,0.237163E-01,0.339588,0.480377E-02,636.493,1588.98,0.394277E-02,40.0567,952.488,273.714,-1.77831,-0.813082,-0.589655E-01,1.95627,-0.418725E-13,0.533542E-14,1.95627,6.72018,340.431,204.571,-1.72726,-9999.0,0.373308,1.63020,-22.9233,-0.892499E-01,0.853085,0.433154,0,30.6980,-4.65855,10.5376,26.2402,40.0180,56.1258,84.0867,-0.168009,1.01060,207.976,1.02043,213.591,1.09076,-14.9665,1.09076,4.80449,1.09076,800000099,800000099,800000099,800000099,800000099,800001099,800000199,801000199,80000,80000,80,81,2,1,2,0,21,2,0,0,0,0,0,0,0,0,0,93,1.96748,1.08785,0.205077,0.805829,3.59823,0.374327,0.169207,-0.357210,0.114670,94.4387
TOA5_P_Bio_Atmo_25_00487_2025_05_17_1200.dat,2025-05-17,12:30,137.521,1,18000,18000,-0.122009,5,0.227952E-01,128.326,1,10.9850,166.140,1,13.1730,-11.4870,1,1.04920,3.73934,1,0.296487,0.919010,0.414229,-0.150334E-01,0.932313E-02,0.156734E-09,0.238827E-11,17.7733,426.863,430.374,0.100000,0,270.824,6.50442,6.54700,0.100000,0,287.717,287.717,100647.,1.21570,1008.92,0.237669E-01,0.242309,0.493162E-02,654.828,1653.33,0.405663E-02,39.6067,998.500,274.108,-1.67488,-1.16882,-0.882461E-01,2.04430,-0.138764E-12,0.881853E-14,2.04430,7.23941,325.069,214.909,-2.47405,-9999.0,0.316800,1.52630,-21.6989,-0.942860E-01,0.772396,0.330251,0,30.3963,-4.61276,10.4341,25.9823,39.6247,55.5742,83.2602,-0.120732,1.01058,135.144,1.02063,152.096,1.09234,-10.5160,1.09234,3.42326,1.09234,800000099,800000099,800000099,800000099,800000099,800001199,800000199,800000199,80000,80000,80,81,1,4,0,3,22,11,0,0,0,0,0,0,0,0,0,93,2.11700,0.784224,0.151386,0.496644,4.18252,0.292001,0.110181,-0.251570,0.818932E-01,94.4379
TOA5_P_Bio_Atmo_25_00488_2025_05_17_1230.dat,2025-05-17,13:00,137.542,1,18000,17997,-0.162733,1,0.129958E-01,188.665,1,11.7438,179.808,1,10.6772,-11.0198,1,0.668275,4.04895,1,0.240433,0.766982,0.267302,-0.290992E-01,0.601918E-02,-0.115808E-09,-0.179901E-11,17.6782,426.293,429.903,0.100000,0,274.620,6.62221,6.66635,0.100000,0,288.230,288.230,100647.,1.21348,1009.01,0.238093E-01,0.262372,0.501200E-02,666.686,1708.87,0.413027E-02,39.0133,1042.18,274.357,-2.10866,-2.20933,-0.177156,3.05924,-0.409049E-13,-0.655090E-14,3.05924,7.65779,311.807,226.336,-3.31977,-9999.0,0.366204,1.29893,-22.7975,-0.897422E-01,1.04926,0.420768,0,30.7954,-4.67333,10.5711,26.3235,40.1450,56.3039,84.3535,-0.160938,1.01116,194.437,1.02374,161.774,1.11147,-9.91454,1.11147,3.64288,1.11147,800000099,800000099,800000099,800000099,800000099,800100099,800000199,800000199,80000,80000,80,81,2,5,3,0,28,7,0,0,0,0,0,0,0,0,0,93,1.29125,1.11094,0.195682,0.826988,2.89684,0.275094,0.158800,-0.237632,0.873126E-01,94.4448
TOA5_P_Bio_Atmo_25_00489_2025_05_17_1300.dat,2025-05-17,13:30,137.562,1,18000,17999,-0.121820,5,0.137740E-01,258.546,1,17.2925,248.864,1,15.2205,-14.6889,1,0.871400,5.60622,1,0.342878,0.623539,-0.174384,-0.180358E-01,-0.392840E-02,0.904090E-10,0.138927E-11,17.6076,425.940,429.574,0.100000,0,270.567,6.54522,6.58834,0.100000,0,288.647,288.647,100647.,1.21176,1008.98,0.238437E-01,0.363283,0.494657E-02,658.936,1755.29,0.408214E-02,37.5400,1096.35,274.194,-2.05583,-1.63441,-0.132207,2.62968,-0.302265E-14,0.513466E-14,2.62968,7.26132,322.614,218.485,-2.88175,-9999.0,0.317067,1.62469,-10.7976,-0.189478,1.03890,0.666942,0,27.3210,-4.14606,9.37840,23.3536,35.6156,49.9514,74.8364,-0.120523,1.01076,267.068,1.02228,225.576,1.10324,-13.3144,1.10324,5.08162,1.10324,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,7,6,4,0,23,3,0,0,0,0,0,0,0,0,0,93,1.74599,1.30544,0.197948,1.16932,2.99993,0.378079,0.218436,-0.319556,0.121963,94.4337
TOA5_P_Bio_Atmo_25_00490_2025_05_17_1330.dat,2025-05-17,14:00,137.583,1,18000,17997,-0.163313,1,0.161746E-01,150.999,1,11.7863,178.397,1,12.1141,-11.9888,1,0.832314,4.02061,1,0.273021,0.696755,1.12030,-0.256089E-01,0.252486E-01,-0.225176E-10,-0.372660E-12,17.6014,425.437,429.197,0.100000,0,291.298,7.04083,7.09076,0.100000,0,289.114,289.114,100647.,1.20958,1009.25,0.238823E-01,0.260536,0.531254E-02,708.831,1808.55,0.439207E-02,39.1933,1099.72,275.212,-1.93174,-1.62606,-0.959041E-01,2.52683,0.525727E-13,-0.127931E-14,2.52683,7.05123,318.907,220.089,-2.17514,-9999.0,0.367446,1.52825,-28.7777,-0.710933E-01,0.846417,0.336624,0,31.3717,-4.76078,10.7689,26.8161,40.8962,57.3576,85.9321,-0.161584,1.01070,157.898,1.02196,161.990,1.10129,-10.8862,1.10129,3.65085,1.10129,800000099,800000099,800000099,800000099,800000099,800001099,800000199,800000199,80000,80000,80,81,3,5,1,1,32,12,0,0,0,0,0,0,0,0,0,93,1.33955,1.52876,0.188174,0.598762,2.96811,0.261871,0.129343,-0.261832,0.878091E-01,94.4286
TOA5_P_Bio_Atmo_25_00491_2025_05_17_1400.dat,2025-05-17,14:30,137.604,1,18000,17993,-0.133401,5,0.160245E-01,110.158,2,12.1834,142.408,1,11.3182,-8.56396,1,0.752738,3.20966,1,0.255095,0.709829E-01,0.152960,0.719100E-02,0.344747E-02,0.108334E-09,0.180952E-11,17.6080,425.578,429.360,0.100000,0,294.110,7.10851,7.15941,0.100000,0,289.161,289.161,100647.,1.20935,1009.29,0.238863E-01,0.207986,0.536273E-02,715.645,1814.06,0.443440E-02,39.4500,1098.41,275.346,-2.13868,-1.11311,-0.798321E-01,2.41233,-0.844997E-13,0.615254E-14,2.41233,7.11507,334.341,207.496,-1.89645,-9999.0,0.332128,1.47134,-29.1310,-0.702310E-01,0.773535,0.271732,0,29.5772,-4.48846,10.1529,25.2822,38.5569,54.0766,81.0166,-0.131997,1.01064,115.922,1.02161,129.565,1.09913,-7.79160,1.09913,2.92019,1.09913,800000099,800000099,800000099,800000099,800000099,800001199,800000199,800000199,80000,80000,80,81,3,0,3,0,40,11,0,0,0,0,0,0,0,0,0,93,1.59300,1.17157,0.178140,0.525580,2.44566,0.216383,0.949726E-01,-0.187445,0.702518E-01,94.4261
TOA5_P_Bio_Atmo_25_00492_2025_05_17_1430.dat,2025-05-17,15:00,137.625,1,18000,17966,-0.155057,1,0.134235E-01,80.4137,1,6.74683,123.293,1,7.84096,-8.58264,1,0.566622,2.77987,1,0.176788,0.567545,0.896989,-0.230741E-01,0.202242E-01,-0.688883E-10,-0.121631E-11,17.6280,425.125,428.971,0.100000,0,311.244,7.50609,7.56286,0.100000,0,289.542,289.542,100647.,1.20757,1009.52,0.239177E-01,0.180135,0.565521E-02,755.671,1858.66,0.468312E-02,40.6567,1102.99,276.112,-2.37466,-1.47473,-0.857559E-01,2.79664,0.638958E-13,-0.390789E-14,2.79664,7.17374,325.931,211.841,-1.75719,-9999.0,0.358335,1.12380,-50.1217,-0.408186E-01,0.652214,0.184082,0,33.0518,-5.01574,11.3456,28.2522,43.0863,60.4292,90.5340,-0.153386,1.01090,85.5727,1.02283,111.434,1.10643,-7.75709,1.10643,2.51247,1.10643,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,80,11,4,0,3,31,4,0,0,0,0,0,0,0,0,0,93,1.23852,0.852049,0.157046,0.243401,2.01845,0.151971,0.701950E-01,-0.186936,0.605471E-01,94.4126
TOA5_P_Bio_Atmo_25_00493_2025_05_17_1500.dat,2025-05-17,15:30,137.646,1,18000,17980,-0.180811,1,0.126540E-01,100.598,1,7.73039,131.277,1,8.41822,-8.78684,1,0.602898,2.96090,1,0.189870,0.545405,-0.205767,-0.288331E-01,-0.464101E-02,0.582364E-10,0.101707E-11,17.5470,424.557,428.428,0.100000,0,306.451,7.41474,7.47013,0.100000,0,289.909,289.909,100647.,1.20609,1009.48,0.239480E-01,0.191866,0.557932E-02,746.474,1902.49,0.462597E-02,39.2367,1156.02,275.939,-2.56510,-1.73320,-0.105616,3.09756,-0.329198E-14,0.331888E-14,3.09756,8.91002,324.909,214.046,-1.95396,-9999.0,0.387189,1.39651,-50.5431,-0.404783E-01,0.766307,0.213399,0,32.5430,-4.93852,11.1710,27.8173,42.4231,59.4990,89.1403,-0.178809,1.01120,105.662,1.02387,118.032,1.11221,-7.90032,1.11221,2.66217,1.11221,800000099,800000099,800000099,800000099,800000099,810000099,800000199,800000199,80000,80000,80,81,5,2,0,0,18,5,0,0,0,0,0,0,0,0,0,93,1.22237,1.38011,0.190549,0.370273,2.67293,0.192724,0.867844E-01,-0.190610,0.642299E-01,94.4113
TOA5_P_Bio_Atmo_25_00494_2025_05_17_1530.dat,2025-05-17,16:00,137.667,1,18000,17996,-0.186066,1,0.120906E-01,89.0194,1,6.49435,135.073,1,8.79840,-9.17137,1,0.559984,3.04720,1,0.198489,0.342887,0.490394,0.563150E-02,0.110631E-01,0.413842E-11,0.743808E-13,17.5606,424.668,428.591,0.100000,0,315.621,7.63267,7.69138,0.100000,0,290.139,290.139,100647.,1.20503,1009.60,0.239670E-01,0.197458,0.573874E-02,768.414,1930.53,0.476232E-02,39.8033,1162.11,276.348,-2.55431,-2.01155,-0.135901,3.25412,-0.720409E-13,0.235665E-15,3.25412,7.50742,321.397,218.221,-2.39352,-9999.0,0.392947,1.17431,-59.7062,-0.342661E-01,0.659049,0.186210,0,32.4419,-4.92318,11.1363,27.7308,42.2913,59.3141,88.8634,-0.183972,1.01138,94.4804,1.02444,121.116,1.11523,-8.22372,1.11523,2.73234,1.11523,800000099,800000099,800000099,800000099,800000099,800000099,800000199,800000199,80000,80000,80,81,5,15,2,0,21,1,0,0,0,0,0,0,0,0,0,93,1.13629,1.01457,0.197755,0.249194,1.85357,0.190294,0.776590E-01,-0.198615,0.659899E-01,94.3954
