date_time,Ta,RH,Pa,SWin,SWout,LWin,LWout,SHF_1,SHF_2,SHF_3,Rn,albedo,P
2025-05-13 11:30,18.49,30.34,1013,786,197.4,280.6,427.1,4.466456,6.961721,1.966939,442,0.251,0
2025-05-13 11:40,19.14,30.82,1013,800,199.7,284.2,436,5.915434,7.85517,2.650772,448.6,0.25,0
2025-05-13 11:50,18.72,29.84,1013,814,203,282.1,430.2,7.321406,8.775402,3.345489,463.1,0.249,0
2025-05-13 12:00,18.84,29.92,1013,826,205.7,284.5,434.4,8.679734,9.770239,4.055224,470.6,0.249,0
2025-05-13 12:10,19.16,28.75,1013,838,207.6,285.3,439.2,9.99205,10.83932,4.784418,476.3,0.248,0
2025-05-13 12:20,19.17,29.43,1013,844,208.1,286.2,439.9,11.24933,11.91469,5.528996,482.5,0.246,0
2025-05-13 12:30,19.17,29.51,1013,856,211.4,287.5,441.6,12.46744,12.96957,6.28239,490.4,0.247,0
2025-05-13 12:40,19.63,29.14,1013,864,213.5,288,443,13.71475,14.06429,7.05371,495.8,0.247,0
2025-05-13 12:50,19.69,29.59,1013,871,214.6,289.5,444.3,14.95856,15.19031,7.835938,501.8,0.246,0
2025-05-13 13:00,19.54,29.4,1013,875,215.3,289.6,444.5,16.18621,16.28901,8.629127,505.1,0.246,0
2025-05-13 13:10,19.79,29.81,1013,878,215.5,291.5,447.6,17.41925,17.3516,9.43204,506.4,0.245,0
2025-05-13 13:20,19.99,29.22,1013,878,214.7,291.9,448.5,18.64714,18.32472,10.23044,507,0.244,0
2025-05-13 13:30,20.13,29.16,1013,880,215,292.4,448.1,19.88309,19.23293,11.02836,509.3,0.244,0
2025-05-13 13:40,20.05,29.08,1013,881,216.1,292.3,447.4,21.12337,20.1044,11.82216,509.7,0.245,0
2025-05-13 13:50,20.27,29.23,1013,878,215.5,294.6,450.1,22.34862,20.88046,12.60429,507,0.245,0
2025-05-13 14:00,20.53,29.89,1013,874,214.7,295.4,449.5,23.53197,21.4962,13.3592,505.1,0.246,0
2025-05-13 14:10,20.79,29.85,1013,866,211.3,297.6,455.2,24.62188,21.99439,14.09046,497.5,0.244,0
2025-05-13 14:20,20.46,29.64,1013,863,210.5,294.6,447.8,25.63285,22.38531,14.7804,499.7,0.244,0
2025-05-13 14:30,20.79,28.73,1013,855,207.7,296.4,452.4,26.69118,22.63914,15.40642,491.2,0.243,0
2025-05-13 14:40,20.46,30.39,1013,844,204.2,296.3,450,27.722,22.3706,16.0503,486.1,0.242,0
2025-05-13 14:50,21.1,29.83,1013,832,201,298.2,452.9,28.74023,22.31462,16.69402,475.9,0.242,0
2025-05-13 15:00,21.18,29.84,1013,820,197.2,298.2,453.8,29.74865,22.4845,17.24233,467.2,0.241,0
2025-05-13 15:10,21.13,29.25,1013,808,194,297.2,452,30.74486,22.86854,17.74645,459.6,0.24,0
2025-05-13 15:20,20.75,28.45,1012,796.7,191.6,295.9,446.4,31.66497,23.21172,18.11907,454.6,0.241,0
2025-05-13 15:30,21.61,29.28,1012,780,188,299.5,453.3,32.45511,23.53071,17.97508,438.3,0.241,0
2025-05-13 15:40,21.65,28.61,1012,764.2,183.8,298.1,448,33.08781,23.81112,16.84891,430.5,0.241,0
2025-05-13 15:50,21.53,27.66,1012,746.5,179.2,298.2,448.8,33.67502,24.04902,16.37995,416.7,0.24,0
2025-05-13 16:00,21.26,28.87,1012,731.1,176.5,296.7,443.3,34.21437,24.2578,16.4773,407.9,0.241,0
2025-05-13 16:10,21.54,28.72,1012,712,172.1,298.1,446.4,34.57914,24.4308,16.77496,391.6,0.242,0
2025-05-13 16:20,21.56,27.73,1012,691.8,166.5,296.4,442.1,34.80544,24.57041,17.03201,379.6,0.241,0
2025-05-13 16:30,21.6,28.93,1012,671.6,163,297,441.8,34.96305,24.61199,17.24911,363.8,0.243,0
2025-05-13 16:40,21.72,27.64,1012,647.4,156.6,297,441.7,35.12056,24.61457,17.41484,346.1,0.242,0
2025-05-13 16:50,21.6,28.14,1012,625.1,151.3,296.6,437.9,35.15611,24.57159,17.53371,332.5,0.242,0
2025-05-13 17:00,21.75,28.12,1012,601.5,146.1,295.4,436.9,35.19648,24.48466,17.62129,314,0.243,0
2025-05-13 17:10,21.36,27.83,1012,579.4,141.9,294.2,432.9,35.23352,24.34576,17.64419,298.8,0.245,0
2025-05-13 17:20,21.82,27.9,1012,553.3,135.8,294.8,435,35.18334,24.13823,17.65722,277.3,0.245,0
2025-05-13 17:30,21.55,27.59,1012,527.5,129.4,292.3,428.5,35.1168,23.8926,17.6363,261.9,0.245,0
2025-05-13 17:40,21.37,27.7,1012,502.9,125.3,292,426.6,34.9177,23.60228,17.55967,243,0.249,0
2025-05-13 17:50,21.39,28.56,1012,478.2,119.5,291.9,424.8,34.60696,23.25134,17.44171,225.9,0.25,0
2025-05-13 18:00,21.58,28.52,1012,448.3,110.8,293,425.4,34.2486,22.85897,17.28543,205.1,0.247,0
2025-05-13 18:10,21.43,27.97,1012,419.9,102.4,291.7,420.1,33.7902,22.2954,17.07207,189.1,0.244,0
2025-05-13 18:20,21.06,29.65,1012,391.6,97.7,291.5,417.5,33.17609,21.62336,16.80913,167.9,0.249,0
2025-05-13 18:30,21.41,29.85,1011,365.8,92.9,292.1,418.2,32.54087,20.86936,16.48673,146.8,0.254,0
2025-05-13 18:40,21.37,30.46,1011,335,85.7,291.1,416.1,31.85347,20.04381,16.08779,124.2,0.256,0
2025-05-13 18:50,21.09,30.49,1011,308.3,80.2,289.6,412,31.02973,19.1713,15.623,105.8,0.26,0
2025-05-13 19:00,20.96,30.19,1011,280.7,75.7,289.3,409.4,30.21318,18.25665,15.10497,84.8,0.27,0
2025-05-13 19:10,20.91,30.62,1011,252.8,70.76,288.8,407,29.44094,17.32321,14.53989,63.85,0.28,0
2025-05-13 19:20,20.72,30.54,1011,225.4,50.24,287.7,400.4,28.63606,16.39758,13.94891,62.41,0.221,0
2025-05-13 19:30,20.38,32.22,1011,182.8,22.78,287.2,389.8,27.78048,15.49223,13.34833,57.49,0.127,0
2025-05-13 19:40,20.24,32.27,1011,166.4,13.73,286.6,384.8,26.85646,14.61804,12.74544,54.42,0.083,0
2025-05-13 19:50,20.08,31.37,1011,142.8,14.18,285.3,383.6,25.80075,13.76751,12.14851,30.34,0.1,0
2025-05-13 20:00,19.61,32.47,1011,58.58,12.43,282.7,380.4,24.75073,12.93673,11.55306,-51.52,0.234,0
2025-05-13 20:10,19.34,33.14,1011,41.12,10.48,281.8,375.5,23.64004,12.12777,10.96091,-63.1,0.27,0
2025-05-13 20:20,18.85,33.88,1011,34.89,10.82,280.9,370.8,22.54835,11.34182,10.37989,-65.83,0.314,0
2025-05-13 20:30,18.55,34.47,1011,28.84,8.78,280.1,365.7,21.48567,10.57961,9.802602,-65.54,0.306,0
2025-05-13 20:40,18.39,34.7,1011,27.38,9.22,279.7,364.5,20.42088,9.844169,9.242057,-66.66,0.339,0
2025-05-13 20:50,18.01,35.57,1011,25.93,8.24,278.9,358.5,19.38314,9.124753,8.694664,-61.9,0.315,0
2025-05-13 21:00,17.56,36.58,1011,12.81,4.439,278.2,354.3,18.32913,8.422777,8.156854,-67.73,0.345,0
2025-05-13 21:10,17.05,37.9,1012,4.534,2.219,277.4,349.6,17.31594,7.743698,7.629978,-69.87,0.51,0
2025-05-13 21:20,16.59,39.31,1012,0.92,1.866,276.6,346.9,16.31358,7.076852,7.108053,-71.31,Inf,0
2025-05-13 21:30,16.21,40.48,1012,-0.975,1.737,275.7,343.9,15.3042,6.417416,6.589632,-70.92,NA,0
2025-05-13 21:40,15.79,41.33,1012,-1.706,1.869,275.7,342.6,14.28064,5.764616,6.073144,-70.48,-1.371,0
2025-05-13 21:50,15.67,42,1012,-1.227,2.122,275.1,340.6,13.29518,5.116912,5.558957,-68.81,-2.189,0
2025-05-13 22:00,15.27,43.24,1012,-1.5,2.212,274.6,340.8,12.29873,4.492955,5.046374,-69.86,-1.854,0
2025-05-13 22:10,15.11,43.68,1012,-1.385,2.34,274,338.1,11.2846,3.869382,4.538638,-67.88,-1.845,0
2025-05-13 22:20,14.71,45.87,1012,-1.214,2.338,273.2,335.7,10.30748,3.262833,4.047262,-66.02,-2.09,0
2025-05-13 22:30,14.3,48.31,1012,-1.366,2.17,272.6,333.4,9.361559,2.678193,3.567803,-64.32,-1.72,0
2025-05-13 22:40,13.94,49.34,1012,-1.737,1.382,272.7,331.6,8.441893,2.118616,3.103113,-62.03,-0.88,0
2025-05-13 22:50,13.74,49.95,1012,-0.751,2.307,272.4,330.5,7.544747,1.578426,2.654594,-61.2,-4.42,0
2025-05-13 23:00,12.73,54.57,1012,-2.383,0.875,271.2,329.2,6.671483,1.059149,2.220177,-61.24,-0.677,0
2025-05-13 23:10,11.7,58.71,1012,-2.863,0.13,271.1,328.3,5.825,0.5627444,1.794314,-60.19,-0.061,0
2025-05-13 23:20,11.76,59.74,1012,-1.053,1.931,271.4,327.8,4.996245,0.06727936,1.379819,-59.35,-2.463,0
2025-05-13 23:30,11.66,61.49,1012,-0.541,2.312,271.2,327.1,4.189385,-0.4162262,0.9821109,-58.77,NA,0
2025-05-13 23:40,11.14,61.59,1012,-1.392,1.704,270.5,326.6,3.409864,-0.8825026,0.5969747,-59.13,-1.467,0
2025-05-13 23:50,11.05,61.37,1012,-1.268,1.662,270.5,326,2.653156,-1.335477,0.2132634,-58.48,-1.47,0
2025-05-14 00:00,10.43,66.16,1012,-1.707,1.067,269.6,324.9,1.924361,-1.787924,-0.1599796,-58.14,-0.78,0
2025-05-14 00:10,9.87,68.72,1012,-1.571,0.964,269.9,324.4,1.220947,-2.228806,-0.5244916,-57.01,-0.845,0
2025-05-14 00:20,9.75,68.51,1012,-1.226,1.544,269.4,323.9,0.5562385,-2.651904,-0.8726961,-57.28,-1.31,0
2025-05-14 00:30,9.37,71.28,1012,-1.46,1.328,268.9,323.3,-0.1016519,-3.059058,-1.201438,-57.15,-1.585,0
2025-05-14 00:40,8.95,73.88,1012,-1.014,1.631,268.8,322.9,-0.7369074,-3.447954,-1.532392,-56.72,-1.875,0
2025-05-14 00:50,8.66,74.7,1012,-0.596,1.729,268.8,322.6,-1.34232,-3.820505,-1.855135,-56.09,-3.96,0
2025-05-14 01:00,8.52,75.7,1012,-0.044,2.658,268.7,322.2,-1.944188,-4.174526,-2.165168,-56.18,NA,0
2025-05-14 01:10,8.73,74.39,1012,0.211,2.97,268.3,321.9,-2.524008,-4.511799,-2.458347,-56.41,NA,0
2025-05-14 01:20,8.58,74.81,1012,-0.135,2.456,266.4,321,-3.083241,-4.835487,-2.74622,-57.22,NA,0
2025-05-14 01:30,8.42,74.27,1012,-0.106,3.212,264.9,320,-3.620489,-5.143944,-3.023251,-58.44,NA,0
2025-05-14 01:40,8.72,72.92,1012,0.919,4.037,264.2,320.6,-4.137667,-5.439576,-3.284334,-59.51,NA,0
2025-05-14 01:50,9.05,70.84,1012,0.477,3.39,263.3,320.6,-4.635823,-5.723462,-3.529337,-60.2,NA,0
2025-05-14 02:00,8.55,73.76,1012,-0.406,2.44,262.8,319.6,-5.112142,-5.994931,-3.776669,-59.66,NA,0
2025-05-14 02:10,8.36,73.54,1012,-0.223,2.809,262.7,318.6,-5.546505,-6.232286,-4.016572,-58.92,NA,0
2025-05-14 02:20,8.33,73.19,1012,-0.422,2.275,262.2,317.8,-5.959957,-6.415942,-4.247902,-58.34,NA,0
2025-05-14 02:30,8.06,74.51,1012,-0.247,2.338,262.3,317.5,-6.365907,-6.570892,-4.471433,-57.84,NA,0
2025-05-14 02:40,8.01,74.19,1012,0.229,2.27,261.9,316.9,-6.755806,-6.682612,-4.688908,-57.06,NA,0
2025-05-14 02:50,7.959,74.71,1012,0.457,3.326,261.9,317.4,-7.134629,-6.739838,-4.901968,-58.39,9.08,0
2025-05-14 03:00,8.31,72.46,1012,1.128,4.01,261.8,317.1,-7.486407,-6.801401,-5.110014,-58.14,3.921,0
2025-05-14 03:10,8.35,71.46,1012,0.558,3.291,261.7,317.1,-7.833852,-6.886828,-5.309556,-58.15,9.42,0
2025-05-14 03:20,8.19,73.31,1012,0.554,3.328,261.8,316.9,-8.17847,-6.990886,-5.490534,-57.88,7.205,0
2025-05-14 03:30,7.984,74.46,1012,0.44,3.29,261.7,316.9,-8.509208,-7.051893,-5.664294,-58.1,NA,0
2025-05-14 03:40,7.999,74.72,1012,0.533,3.355,261.2,316.3,-8.804662,-7.033521,-5.841236,-57.9,7.045,0
2025-05-14 03:50,7.738,76.9,1012,0.234,3.165,261.1,315.7,-9.100381,-6.978658,-6.010283,-57.55,NA,0
2025-05-14 04:00,7.557,78.57,1012,0.273,3.137,261.2,315.3,-9.380298,-6.978368,-6.173111,-56.96,NA,0
2025-05-14 04:10,7.232,80.5,1012,-0.187,2.624,261.4,315.1,-9.641171,-7.064446,-6.32931,-56.43,NA,0
2025-05-14 04:20,6.951,82.6,1012,-0.454,2.128,262.5,315.4,-9.905682,-7.163623,-6.480519,-55.45,-4.916,0
2025-05-14 04:30,6.882,83.5,1012,-0.074,2.494,264.5,315.9,-10.16214,-7.259902,-6.627745,-53.98,NA,0
2025-05-14 04:40,6.793,84.6,1012,-0.548,2.179,266.3,316.4,-10.4041,-7.360557,-6.769599,-52.81,-4.992,0
2025-05-14 04:50,6.831,85.2,1012,-0.281,2.244,269.7,317.6,-10.61214,-7.455747,-6.907267,-50.38,NA,0
2025-05-14 05:00,6.499,86.5,1012,-0.481,2.308,273.2,318.9,-10.73227,-7.555384,-7.04158,-48.53,NA,0
2025-05-14 05:10,6.482,86.5,1012,-0.442,2.062,277.7,319.6,-10.78688,-7.651514,-7.173689,-44.35,NA,0
2025-05-14 05:20,6.306,88.1,1012,0.411,2.839,281.5,320.2,-10.87204,-7.749326,-7.30103,-41.12,NA,0
2025-05-14 05:30,6.37,87.2,1012,0.876,2.976,284.2,320.9,-10.93655,-7.842447,-7.428855,-38.84,3.497,0
2025-05-14 05:40,6.29,88.7,1012,1.809,2.873,287.8,322,-11.04447,-7.933056,-7.55275,-35.28,1.656,0
2025-05-14 05:50,6.409,89.8,1012,4.575,3.941,293,323.3,-11.17948,-8.019366,-7.659979,-29.66,0.894,0
2025-05-14 06:00,6.419,90,1012,9.44,5.754,296.3,324.2,-11.33702,-8.101846,-7.770456,-24.22,0.616,0
2025-05-14 06:10,6.521,90.1,1012,16.63,8.18,299.6,326,-11.46334,-8.18225,-7.872444,-17.97,0.495,0
2025-05-14 06:20,6.715,90.2,1012,26.56,11.71,302.7,328.4,-11.62644,-8.254852,-7.969062,-10.86,0.442,0
2025-05-14 06:30,6.929,89.5,1012,36.76,14.99,305.4,331.2,-11.77909,-8.315393,-8.049398,-3.993,0.408,0
2025-05-14 06:40,7.168,88.5,1012,49.86,21.73,307.5,334.7,-11.82708,-8.361751,-8.1163,0.953,0.435,0
2025-05-14 06:50,7.668,87.3,1012,81.3,36.33,310.2,339.9,-11.86103,-8.376718,-8.161857,15.23,0.447,0
2025-05-14 07:00,8.56,87.1,1012,107.5,48.5,313.6,346.9,-11.96347,-8.370873,-8.182306,25.66,0.451,0
2025-05-14 07:10,9.99,81.2,1012,135.4,58.82,315.7,355.3,-12.02699,-8.30341,-8.174719,36.97,0.435,0
2025-05-14 07:20,10.84,76.37,1012,166.9,64.89,310.6,362,-11.97536,-8.099505,-8.128002,50.57,0.389,0
2025-05-14 07:30,11.13,75.89,1012,176.8,63.76,280.5,365.8,-11.63311,-7.820811,-8.037462,27.7,0.36,0
2025-05-14 07:40,11.28,75.67,1012,224.2,75.11,272.2,368.3,-11.44147,-7.62293,-7.895097,53.01,0.336,0
2025-05-14 07:50,11.63,75.18,1012,252.4,77.97,272,370.7,-11.27516,-7.356294,-7.692448,75.79,0.309,0
2025-05-14 08:00,12.29,73.61,1012,283.1,84.8,273.9,376.5,-11.01162,-7.034571,-7.423643,95.7,0.3,0
2025-05-14 08:10,13.03,71.11,1012,305.5,88.6,275.6,381,-10.65582,-6.678043,-7.102025,111.5,0.29,0
2025-05-14 08:20,13.5,67.97,1012,342.7,95.7,276.6,384.6,-10.2341,-6.296433,-6.737534,138.9,0.279,0
2025-05-14 08:30,13.77,67.59,1012,367.2,99.5,277.9,388.1,-9.76636,-5.87758,-6.337649,157.5,0.271,0
2025-05-14 08:40,13.52,68.1,1012,384.4,101.8,276.3,385.1,-9.270985,-5.386743,-5.908566,173.8,0.265,0
2025-05-14 08:50,14.02,66.77,1012,426.2,113.2,280,392.9,-8.744862,-4.810828,-5.453934,200.2,0.266,0
2025-05-14 09:00,14.91,63.67,1012,478.1,126.1,283.4,400.4,-8.174397,-4.162299,-4.977158,235,0.264,0
2025-05-14 09:10,15.56,60.47,1012,506,130.6,285.8,405.4,-7.547282,-3.476302,-4.491647,255.8,0.258,0
2025-05-14 09:20,16.11,58.58,1012,528.3,134.4,288.7,409.5,-6.853671,-2.761297,-4.005031,273,0.255,0
2025-05-14 09:30,16.74,57.15,1012,554.9,140.5,292.2,414.5,-6.099314,-2.027262,-3.509033,292.1,0.253,0
2025-05-14 09:40,16.89,57.42,1012,566.5,141.3,293.1,416.2,-5.311342,-1.258621,-2.993552,302.1,0.249,0
2025-05-14 09:50,16.83,56.93,1012,556.6,137.5,292.1,412,-4.502936,-0.4380443,-2.455314,299.1,0.247,0
2025-05-14 10:00,16.98,56.29,1012,548.3,134.8,297.4,416.6,-3.64614,0.5040462,-1.896037,294.3,0.246,0
2025-05-14 10:10,16.84,56.44,1012,571.1,140.4,299,414.1,-2.705015,1.578509,-1.321396,315.6,0.246,0
2025-05-14 10:20,17.19,56.16,1012,617.2,152.9,298.8,420.4,-1.678077,2.730754,-0.7571992,342.6,0.248,0
2025-05-14 10:30,17.52,55.58,1012,662.1,163.7,297.7,424,-0.5854609,3.857226,-0.1783945,372.1,0.247,0
2025-05-14 10:40,17.67,53.17,1012,691.4,169.8,296.3,423.5,0.630556,4.928435,0.4073468,394.3,0.246,0
2025-05-14 10:50,17.78,51.45,1012,639.3,155.2,297.5,423.3,1.995305,5.952282,0.996746,358.2,0.243,0
2025-05-14 11:00,18.01,50.82,1012,549.3,131.6,296.1,418.5,3.443498,6.948149,1.601708,295.3,0.24,0
2025-05-14 11:10,18.24,50.1,1012,635.4,154.4,297.6,426.4,4.922931,7.931277,2.220456,352.2,0.243,0
2025-05-14 11:20,18.72,48.3,1012,713.7,173,298,433,6.3806,8.881062,2.832592,405.7,0.242,0
2025-05-14 11:30,18.62,46.4,1012,759.2,183.5,295.4,431.9,7.736927,9.766388,3.422163,439.3,0.242,0
2025-05-14 11:40,19.06,44.99,1012,774.8,186.5,298,440.5,8.97459,10.64082,3.995812,445.8,0.241,0
2025-05-14 11:50,19.13,43.78,1012,786.6,188.5,295.8,435.4,10.16841,11.57777,4.577329,458.5,0.24,0
2025-05-14 12:00,19.25,42.97,1012,808,194,298.1,439.8,11.36997,12.60486,5.183985,472.8,0.24,0
2025-05-14 12:10,19.52,42.28,1012,814,195.2,298.3,438.9,12.59152,13.71238,5.820776,478.1,0.24,0
2025-05-14 12:20,19.77,38.89,1012,849,204.6,298.8,441.6,13.86705,14.86462,6.48153,501.3,0.241,0
2025-05-14 12:30,19.99,39.22,1012,794.4,189.6,300.8,441.5,15.16415,16.02482,7.159492,464.1,0.237,0
2025-05-14 12:40,19.69,38.12,1012,718,169.4,299.9,436.1,16.4694,17.17002,7.848698,412.3,0.235,0
2025-05-14 12:50,20.15,36.76,1012,861,207.1,301.9,443.9,17.77753,18.32221,8.549498,512.1,0.24,0
2025-05-14 13:00,20.36,36.78,1012,860,205.4,303.2,448.4,19.01545,19.40238,9.246202,509.5,0.239,0
2025-05-14 13:10,20.39,37.29,1012,864,205.7,304,448.1,20.20914,20.34848,9.908354,514,0.238,0
2025-05-14 13:20,20.64,36.41,1012,866,206,306.3,453.3,21.35224,21.17695,10.54842,512.9,0.238,0
2025-05-14 13:30,20.61,37.02,1012,861,204.2,304.7,448.7,22.47335,21.97645,11.1841,512.5,0.237,0
2025-05-14 13:40,20.79,37.91,1011,864,206,308.6,454.2,23.54796,22.80376,11.8309,511.9,0.239,0
2025-05-14 13:50,20.92,36.41,1011,859,205,306.8,452.7,24.67651,23.43866,12.50362,508.5,0.239,0
2025-05-14 14:00,20.78,35.71,1011,850,203.4,306,448.4,25.81798,23.40866,13.18866,504.5,0.239,0
2025-05-14 14:10,20.9,35.79,1011,859,205.1,306.8,451.9,26.96452,23.33445,13.88159,508.4,0.239,0
2025-05-14 14:20,21.01,36.44,1011,853,203.7,307.4,452.3,28.06435,23.14933,14.55376,504.2,0.239,0
2025-05-14 14:30,21.22,36.3,1011,843,200.5,308,452.2,29.16974,22.70195,15.09227,498.3,0.238,0
2025-05-14 14:40,21.15,36.03,1011,837,199.4,305.2,448.3,30.22529,23.0129,15.60635,494.3,0.238,0
2025-05-14 14:50,21.22,36.32,1011,827,198,306.7,451.6,31.23476,23.4643,16.11332,484.4,0.239,0
2025-05-14 15:00,21.47,35.15,1011,805,192.7,306.1,446.9,32.16076,23.85815,16.59607,471.6,0.239,0
2025-05-14 15:10,21.33,34.68,1011,803,192.3,306.6,448.7,32.9278,24.17628,17.0815,468.3,0.24,0
2025-05-14 15:20,21.34,36.58,1011,786.8,188.8,306.4,447.1,33.5655,24.43081,17.49433,457.3,0.24,0
2025-05-14 15:30,21.61,35.66,1011,775.8,186.2,306.8,446.9,34.19804,24.62618,17.59639,449.5,0.24,0
2025-05-14 15:40,21.79,35.23,1011,763.2,183.6,306.6,445.5,34.67989,24.79466,16.88542,440.6,0.241,0
2025-05-14 15:50,21.62,34.16,1011,746.8,179.6,305.6,443.2,34.97332,24.94865,15.71114,429.7,0.24,0
2025-05-14 16:00,21.86,33.74,1010,732.6,176.6,305.9,445.4,35.27662,25.1525,15.52724,416.5,0.241,0
2025-05-14 16:10,21.83,33.39,1010,716.3,174,304.4,439.9,35.5266,25.21039,15.71319,406.8,0.243,0
2025-05-14 16:20,21.85,34.37,1010,677.7,165.2,303.8,438.7,35.70427,25.20728,15.90631,377.6,0.243,0
2025-05-14 16:30,21.71,34.14,1010,677.1,166.2,304.4,436.3,35.87406,25.17568,16.05705,379,0.246,0
2025-05-14 16:40,21.93,35.74,1010,642.7,157.7,306,438.3,35.88683,25.08085,16.14978,352.7,0.245,0
2025-05-14 16:50,22.26,34.45,1010,626.8,154.5,305.4,436.7,35.82489,24.91051,16.19026,341,0.246,0
2025-05-14 17:00,21.81,33.44,1010,603.1,149.1,301,430.3,35.67291,24.67439,16.18872,324.6,0.247,0
2025-05-14 17:10,21.79,35,1010,576.3,144.1,302.2,429.9,35.41204,24.3626,16.16562,304.4,0.25,0
2025-05-14 17:20,21.74,35.2,1010,557.8,140.1,302.6,428.8,35.06736,23.96893,16.11832,291.5,0.251,0
2025-05-14 17:30,21.88,35.74,1010,529.7,133.5,303.7,429.3,34.64194,23.47436,16.01406,270.6,0.252,0
2025-05-14 17:40,21.81,36.26,1010,506,127.4,304,427.2,34.2406,22.89216,15.87451,255.5,0.252,0
2025-05-14 17:50,21.54,36.65,1010,476.2,120.6,301.9,423,33.72506,22.23141,15.6905,234.4,0.253,0
2025-05-14 18:00,21.47,36.42,1010,451.1,113.7,300.2,420.3,33.24081,21.50976,15.46411,217.3,0.252,0
2025-05-14 18:10,21.28,37.15,1010,428.5,108.6,299.4,417.5,32.72664,20.74195,15.18938,201.8,0.253,0
2025-05-14 18:20,20.95,37.92,1010,397.8,102.2,297.8,414.3,32.15364,19.92986,14.86173,179.1,0.257,0
2025-05-14 18:30,20.72,38.29,1010,373.7,98.5,295.9,412.1,31.52732,19.08389,14.47209,159.1,0.264,0
2025-05-14 18:40,20.71,38.35,1010,347.1,93.4,296.2,412.1,30.83439,18.21414,14.0344,137.7,0.269,0
2025-05-14 18:50,20.39,38.42,1010,323.7,89,294.3,408.3,30.06855,17.35135,13.55373,120.7,0.275,0
2025-05-14 19:00,20.12,39.76,1010,292.9,82.6,295.5,405.7,29.21704,16.50751,13.05369,100,0.282,0
2025-05-14 19:10,19.84,41.4,1010,240.6,69.33,295.8,402.9,28.30984,15.67659,12.53716,64.2,0.288,0
2025-05-14 19:20,19.34,42.19,1010,188.2,47.47,294.5,397.9,27.32852,14.88041,12.02706,37.36,0.252,0
2025-05-14 19:30,19.29,41.5,1010,226.3,44.53,295.6,396.3,26.30114,14.11728,11.52449,81.1,0.197,0
2025-05-14 19:40,19.12,40.65,1010,194.9,35.21,294.7,394,25.30264,13.38839,11.03042,60.4,0.182,0
2025-05-14 19:50,18.62,40.61,1010,147.5,28.36,289.8,391.3,24.31857,12.69525,10.54308,17.56,0.193,0
2025-05-14 20:00,18.13,40.58,1010,72.19,20.47,284.4,388.3,23.34235,12.03515,10.07569,-52.17,0.288,0
2025-05-14 20:10,17.58,40.56,1010,51.91,17.46,280.4,384.4,22.38348,11.39251,9.625181,-69.56,0.34,0
2025-05-14 20:20,17.24,41.07,1010,46.32,16.13,278.3,382.5,21.43892,10.77431,9.183796,-74.04,0.35,0
2025-05-14 20:30,16.87,41.17,1010,38.17,13.41,276.7,380,20.50583,10.17555,8.754617,-78.49,0.35,0
2025-05-14 20:40,16.48,41.4,1010,31.04,10.9,276,376.7,19.58538,9.576574,8.313392,-80.6,0.35,0
2025-05-14 20:50,16.21,41.85,1010,31.33,11.69,275.7,375.2,18.66892,8.9782,7.866054,-79.78,0.372,0
2025-05-14 21:00,15.8,42.72,1010,15.02,6.04,276.7,371.8,17.75429,8.382942,7.423998,-86.1,0.407,0
2025-05-14 21:10,15.37,43.6,1010,5.549,3.235,278.8,368,16.84838,7.79476,6.985625,-86.8,0.622,0
2025-05-14 21:20,15.28,42.73,1010,1.159,2.423,283.1,370.1,15.96426,7.214672,6.557197,-88.3,NA,0
2025-05-14 21:30,15.08,43.53,1010,-0.55,2.005,287.2,368.7,15.0752,6.644039,6.13974,-84.1,NA,0
2025-05-14 21:40,14.75,46.01,1010,-1.614,1.647,287.6,368,14.17734,6.084329,5.733344,-83.6,-1.07,0
2025-05-14 21:50,14.54,51.03,1010,-2.045,1.58,286.4,370,13.29222,5.543328,5.335192,-87.2,-0.788,0
2025-05-14 22:00,14.18,54.44,1010,-2.43,1.267,286.9,369.2,12.45862,5.015977,4.952593,-86,-0.534,0
2025-05-14 22:10,13.93,55.27,1010,-1.996,1.371,290.1,370.4,11.65481,4.512369,4.579576,-83.7,-0.699,0
2025-05-14 22:20,13.6,55.01,1010,-2.345,1.051,291.4,368,10.84287,4.043076,4.227357,-79.95,-0.456,0
2025-05-14 22:30,13.33,55.02,1010,-2.306,1.105,290.5,366.1,10.0745,3.607266,3.894375,-79.04,-0.493,0
2025-05-14 22:40,12.99,56.02,1010,-2.376,1.042,290.3,364.6,9.366719,3.207383,3.580082,-77.72,-0.445,0
2025-05-14 22:50,12.68,57.89,1010,-2.283,1.039,292.4,363.7,8.706703,2.837426,3.28238,-74.58,-0.463,0
2025-05-14 23:00,12.45,59.18,1010,-2.104,1.127,293.1,363.2,8.084222,2.490847,2.997758,-73.38,-0.546,0
2025-05-14 23:10,12.18,60.57,1011,-2.2,1.132,290.5,362,7.492834,2.159828,2.724063,-74.88,-0.522,0
2025-05-14 23:20,11.95,62.06,1011,-2.261,1.149,286.1,360.8,6.907863,1.842172,2.459845,-78.15,-0.523,0
2025-05-14 23:30,11.73,63.75,1011,-2.154,1.263,283.8,360.7,6.343429,1.538044,2.206072,-80.3,-0.596,0
2025-05-14 23:40,11.47,65.49,1011,-2.281,1.167,285.8,359.1,5.806953,1.247886,1.959231,-76.8,-0.519,0
2025-05-14 23:50,11.24,66.91,1011,-2.114,1.236,285.5,358.7,5.31252,0.9723658,1.721594,-76.57,-0.595,0
